DISBMONTH,LOAN_NUMBER,CD_SEGMENT,PRODUCT_CODE,ETC_NTC,PAYMENT_TYPE,CUST_PINCODE,CUST_STATE,MANUFACTURE_CODE,TENUR,ADVANCE_EMI_COUNT,EMI,LTV,ASSET_COST,ACTUAL_LOAN_AMOUNT,DOWN_PAYMENT,PAYNIMO_STATUS,QUALIFICATION,GENDER,MARITALSTATUS,CUST_AGE,EMP_GRP,MATCH_SCORE,TOTAL_NO_LV_TRADELINES,BUREAU_VINTAGE_IN_MONTHS,NO_TRADELINES_OPENED_LAST_3M,TOTAL_NO_LV_CD,TIME_SINCE_FIRST_CD_MONTHS,NO_CD_OPENED_LAST_3M,TOTAL_NO_LV_CC,NO_CC_OPENED_LAST_3M,TOTAL_NO_LV_PLBL,TOTAL_NO_LV_AL,TOTAL_NO_LV_TW,TOTAL_NO_LV_TL,TOTAL_NO_LV_SEC,TOTAL_NO_SEC_OPENED_LAST_3M,TOTAL_NO_LV_UNSEC,TOTAL_NO_UNSEC_OPENED_LAST_3M,TOTAL_NO_ENQ,TOTAL_NO_ENQ_LAST_3M,TOTAL_NO_ENQ_CD,TOTAL_NO_ENQ_CD_LAST_3M,TOTAL_NO_ENQ_SEC,TOTAL_NO_ENQ_SEC_LAST_3M,TOTAL_NO_ENQ_UNSEC,TOTAL_NO_ENQ_UNSEC_LAST_3M,BUREAU_SCORE,TARGET_VARIABLE
31-10-2022,994,MOBILE,MOBILE,ETC,ADM,516203,AP,VIVO,6,0,2874,90,18490,17241,2186,VALID,12TH,F,Married,29,2.SEMP,,1,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,764,0
31-10-2022,995,MOBILE,MOBILE,ETC,ADM,518422,AP,OPPO,6,0,4534,100,25999,27199,707,VALID,SSC,M,Married,26,2.SEMP,,2,30,1,2,30,1,0,0,0,0,0,0,0,0,2,1,2,1,1,0,1,1,1,0,767,0
31-10-2022,996,MOBILE,MOBILE,NTC,ADM,515001,AP,OPPO,6,0,2736,79.99,17990,16408,4425,VALID,SSC,F,Married,45,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-10-2022,997,MOBILE,MOBILE,ETC,ADM,518004,AP,VIVO,6,0,3834,80,27999,22999,6381,VALID,SSC,M,Married,47,2.SEMP,,1,82,0,0,82,0,0,0,1,0,0,0,0,0,1,0,5,0,1,0,0,0,5,0,781,0
31-10-2022,998,MOBILE,MOBILE,NTC,ACH,518422,AP,VIVO,8,2,1712,72.59,12490,10266,4177,VALID,12TH,M,Single,25,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-10-2022,999,MOBILE,MOBILE,NTC,ADM,515865,AP,VIVO,6,0,2600,81.09,18499,15600,3954,VALID,SSC,M,Married,31,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-10-2022,1000,MOBILE,MOBILE,NTC,ADM,518501,AP,OPPO,7,1,2576,82.52,17999,15453,3971,VALID,12TH,F,Married,31,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0
31-10-2022,1001,MOBILE,MOBILE,ETC,ENCH,518001,AP,OPPO,8,1,3450,78.5,29999,24150,7822,VALID,GRADUATE,M,Single,24,2.SEMP,,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,2,0,0,3,3,735,0
31-10-2022,1002,MOBILE,MOBILE,NTC,ADM,515761,AP,SAMSUNG,10,2,2520,79.51,24599,20159,6237,VALID,GRADUATE,F,Single,25,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-10-2022,1003,MOBILE,MOBILE,NTC,ADM,515571,AP,VIVO,8,2,2388,74.18,18499,14323,5973,VALID,OTHERS,F,Married,23,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-10-2022,1004,MOBILE,MOBILE,ETC,ADM,518123,AP,SAMSUNG,8,2,2650,73.5,19999,15899,5935,VALID,12TH,M,Married,37,1.SAL,,0,119,0,0,59,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,1,0,8,0,743,0
31-10-2022,1005,MOBILE,MOBILE,ETC,ADM,515411,AP,SAMSUNG,6,0,2867,80,20000,17200,4635,VALID,12TH,F,Married,36,1.SAL,,3,43,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,1,1,1,0,0,3,1,758,0
31-10-2022,1006,MOBILE,MOBILE,ETC,ADM,515201,AP,OPPO,7,1,1987,84.1,12499,11914,2694,VALID,SSC,M,Married,50,2.SEMP,,4,126,2,1,10,0,0,0,0,0,0,0,3,2,1,0,6,0,3,0,2,0,3,0,741,0
31-10-2022,1007,MOBILE,MOBILE,NTC,ENCH,517408,AP,OPPO,8,2,2325,74.17,17999,13949,5475,VALID,UNDER GRADUATE,M,Married,38,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,0,0,4,4,-1,0
31-10-2022,1008,MOBILE,MOBILE,ETC,ADM,518502,AP,VIVO,9,3,1678,65.28,14499,10065,5669,VALID,SSC,M,Single,29,2.SEMP,,2,23,1,2,23,1,0,0,0,0,0,0,0,0,2,1,2,1,2,1,0,0,2,1,750,0
31-10-2022,1009,MOBILE,MOBILE,NTC,ENCH,518124,AP,VIVO,7,1,1944,81.9,13499,11656,3196,VALID,12TH,M,Married,37,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-10-2022,1010,MOBILE,MOBILE,ETC,ENCH,518502,AP,OPPO,8,2,1947,72.18,13999,11675,5045,VALID,12TH,M,Married,45,2.SEMP,,1,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,0,0,3,2,714,0
31-10-2022,1011,MOBILE,MOBILE,NTC,ADM,517424,AP,VIVO,8,2,1638,73.79,12499,9823,4029,VALID,SSC,M,Married,39,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,-1,0
31-10-2022,1012,Non-Mobile,FRIDGE,NTC,ADM,518216,AP,SAMSUNG,10,1,1644,74.68,19000,14789,5668,VALID,GRADUATE,M,Single,24,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-10-2022,1013,MOBILE,MOBILE,ETC,ACH,515001,AP,VIVO,8,2,1638,73.79,12499,9823,3911,VALID,OTHERS,M,Married,37,2.SEMP,,1,36,0,0,22,0,0,0,0,0,0,0,0,0,0,0,7,3,5,1,0,0,6,2,805,0
31-10-2022,1014,MOBILE,MOBILE,NTC,ADM,518003,AP,OPPO,7,1,2422,84.48,16490,14530,3829,VALID,12TH,F,Married,41,1.SAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0
31-10-2022,1015,MOBILE,MOBILE,NTC,ADM,515865,AP,VIVO,6,0,2658,82.97,18499,15948,3606,VALID,12TH,F,Married,27,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
31-10-2022,1016,MOBILE,MOBILE,NTC,ADM,515331,AP,VIVO,7,1,2465,78.39,16499,14784,4762,VALID,12TH,M,Married,31,1.SAL,,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,-1,0
31-10-2022,1017,MOBILE,MOBILE,NTC,ENCH,515411,AP,VIVO,6,0,2375,82.73,16499,14249,3305,VALID,SSC,F,Married,27,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-10-2022,1018,MOBILE,MOBILE,NTC,ENCH,509153,AP,VIVO,7,1,3395,81.39,21990,20364,4845,VALID,GRADUATE,M,Single,22,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,0
31-10-2022,1019,MOBILE,MOBILE,ETC,ADM,516172,AP,OPPO,7,1,2442,85.19,16490,14648,3593,VALID,12TH,M,Married,37,2.SEMP,,1,19,0,1,19,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,753,0
31-10-2022,1020,MOBILE,MOBILE,ETC,ADM,518216,AP,VIVO,10,1,2111,88.27,17999,17906,2791,VALID,SSC,M,Married,27,2.SEMP,,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,752,0
31-10-2022,1021,MOBILE,MOBILE,ETC,ADM,524421,AP,OPPO,7,1,2225,84.11,13999,13344,2932,VALID,12TH,M,Married,37,2.SEMP,,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,7,0,721,0
31-10-2022,1022,MOBILE,MOBILE,NTC,ACH,517432,AP,VIVO,15,4,2174,72.82,31999,23903,9449,VALID,SSC,F,Married,28,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,0,0,4,4,-1,0
31-10-2022,1023,MOBILE,MOBILE,ETC,ADM,517501,AP,VIVO,8,2,1813,74.99,14499,10873,4261,VALID,SSC,M,Married,42,2.SEMP,,1,96,0,1,24,0,0,0,0,0,0,0,0,0,1,0,8,0,8,0,0,0,8,0,711,0
31-10-2022,1024,MOBILE,MOBILE,ETC,ADM,518422,AP,OPPO,6,0,3934,100,22999,23599,707,VALID,GRADUATE,M,Single,29,2.SEMP,,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,737,0
31-10-2022,1025,MOBILE,MOBILE,ETC,ENCH,516172,AP,VIVO,7,1,3015,79.51,21990,18085,5584,VALID,12TH,M,Single,24,2.SEMP,,7,37,1,1,37,0,0,0,5,0,1,0,1,0,6,1,23,5,1,0,2,0,15,3,746,0
31-10-2022,1026,MOBILE,MOBILE,ETC,ENCH,515411,AP,VIVO,7,1,2443,85.19,16499,14656,3078,VALID,12TH,F,Married,38,2.SEMP,,1,23,0,0,23,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,766,0
31-10-2022,1027,MOBILE,MOBILE,NTC,ADM,516218,AP,VIVO,8,2,1638,73.79,12499,9823,4473,VALID,SSC,M,Married,26,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,2,1,-1,0
31-10-2022,1028,MOBILE,MOBILE,ETC,ENCH,518217,AP,OPPO,7,1,1987,84.1,12499,11914,2694,VALID,GRADUATE,M,Married,29,1.SAL,,2,38,0,0,0,0,0,0,1,0,1,0,1,0,1,0,18,1,2,1,5,0,11,1,764,0
31-10-2022,1029,MOBILE,MOBILE,ETC,ADM,517619,AP,OPPO,6,0,2674,90,16490,16041,2800,VALID,12TH,M,Married,37,2.SEMP,,0,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,6,3,2,1,0,0,6,3,728,0
31-10-2022,1030,MOBILE,MOBILE,ETC,ADM,518501,AP,OPPO,8,2,2137,74.08,16490,12816,5425,VALID,12TH,M,Married,36,2.SEMP,,0,77,0,0,57,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,755,0
31-10-2022,1031,MOBILE,MOBILE,ETC,ENCH,515411,AP,OPPO,7,1,4372,85.43,29999,26227,5523,VALID,12TH,M,Single,24,2.SEMP,,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,3,1,741,0
31-10-2022,1032,MOBILE,MOBILE,NTC,ACH,515865,AP,VIVO,7,1,1944,81.9,13499,11656,3196,VALID,SSC,M,Married,32,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-10-2022,1033,MOBILE,MOBILE,NTC,ENCH,518001,AP,SAMSUNG,6,0,1937,83,13999,11619,3577,VALID,OTHERS,F,Married,42,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-10-2022,1034,MOBILE,MOBILE,NTC,ADM,515201,AP,OPPO,8,2,3325,74.42,25999,19949,7919,VALID,SSC,F,Married,23,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-10-2022,1035,MOBILE,MOBILE,NTC,ADM,518003,AP,VIVO,8,2,2017,72.18,14499,12091,4787,VALID,OTHERS,F,Married,26,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-10-2022,1036,MOBILE,MOBILE,ETC,ACH,518222,AP,VIVO,6,0,2575,90,16499,15449,2431,VALID,SSC,M,Married,37,2.SEMP,,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727,0
31-10-2022,1037,MOBILE,MOBILE,NTC,ADM,515591,AP,VIVO,7,1,2986,82.45,20999,17914,4882,VALID,SSC,F,Married,42,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-10-2022,1038,MOBILE,MOBILE,NTC,ADM,515201,AP,OPPO,8,1,2933,66.42,29999,20524,11344,VALID,12TH,M,Single,25,1.SAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,3,3,-1,0
31-10-2022,1039,MOBILE,MOBILE,NTC,ENCH,516360,AP,OPPO,8,1,3631,82.75,29990,25416,6665,VALID,GRADUATE,F,Single,22,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,3,3,-1,0
31-10-2022,1040,Non-Mobile,FRIDGE,ETC,ADM,516001,AP,SAMSUNG,12,4,1625,66.67,19500,13000,6795,VALID,SSC,F,Married,38,2.SEMP,,2,23,0,1,19,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,777,0
31-10-2022,1041,MOBILE,MOBILE,NTC,ADM,517423,AP,VIVO,8,2,3893,72.19,27999,23352,8539,VALID,OTHERS,M,Single,24,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,3,2,-1,0
31-10-2022,1042,MOBILE,MOBILE,NTC,ADM,516360,AP,OPPO,7,1,1729,83,12499,10374,2950,VALID,UNDER GRADUATE,F,Married,26,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-10-2022,1043,MOBILE,MOBILE,NTC,ACH,515541,AP,VIVO,8,2,2388,74.18,18499,14323,5973,VALID,SSC,M,Single,23,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-10-2022,1044,MOBILE,MOBILE,ETC,ADM,516001,AP,VIVO,8,0,3600,90,31999,28799,3981,VALID,12TH,F,Married,47,2.SEMP,,2,115,0,1,13,0,0,0,0,0,1,0,1,0,1,0,14,1,6,0,6,0,6,0,755,0
31-10-2022,1045,MOBILE,MOBILE,ETC,ENCH,518001,AP,VIVO,8,2,1563,74.99,12499,9373,3761,VALID,SSC,M,Married,24,2.SEMP,,5,11,4,0,11,0,0,0,5,0,0,0,0,0,5,4,13,6,5,0,0,0,13,6,734,0
31-10-2022,1046,MOBILE,MOBILE,ETC,ADM,515201,AP,OPPO,8,2,2022,71.11,13999,12125,4751,VALID,SSC,M,Single,24,2.SEMP,,1,14,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,727,0
31-10-2022,1047,MOBILE,MOBILE,NTC,ADM,516172,AP,OPPO,7,1,2576,82.52,17999,15453,4637,VALID,12TH,M,Single,22,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-10-2022,1048,MOBILE,MOBILE,NTC,ADM,524301,AP,VIVO,7,1,2038,81.72,13490,12224,3885,VALID,SSC,F,Married,24,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,-1,1
31-10-2022,1049,MOBILE,MOBILE,ETC,ACH,516267,AP,VIVO,6,0,2575,90,16499,15449,2431,VALID,12TH,M,Married,38,2.SEMP,,2,35,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,801,1
31-10-2022,1050,MOBILE,MOBILE,NTC,ADM,524315,AP,OPPO,10,1,1963,81.32,17999,16654,3717,VALID,SSC,F,Married,30,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-10-2022,1051,MOBILE,MOBILE,NTC,ADM,515865,AP,VIVO,8,2,1887,73.95,14490,11316,4527,VALID,12TH,M,Married,31,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-10-2022,1052,MOBILE,MOBILE,ETC,ADM,517501,AP,VIVO,7,1,2338,84.99,16499,14023,3111,VALID,GRADUATE,F,Married,35,1.SAL,,2,61,1,2,61,1,0,0,0,0,0,0,0,0,2,1,14,3,8,2,2,0,11,3,745,0
31-10-2022,1053,MOBILE,MOBILE,ETC,ADM,516269,AP,VIVO,7,1,4086,85.41,27999,24513,5165,VALID,12TH,M,Married,43,2.SEMP,,3,46,0,2,46,0,0,0,1,0,0,0,0,0,2,0,5,0,3,0,0,0,3,0,767,0
31-10-2022,1054,MOBILE,MOBILE,ETC,ADM,515414,AP,OPPO,8,1,3400,86.92,25999,23799,4107,VALID,SSC,M,Single,27,2.SEMP,,4,36,0,2,36,0,0,0,1,0,0,0,1,0,3,0,7,0,6,0,1,0,6,0,709,0
31-10-2022,1055,MOBILE,MOBILE,ETC,ENCH,518221,AP,VIVO,6,0,2575,90,16499,15449,2431,VALID,SSC,M,Married,29,2.SEMP,,1,8,0,1,8,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,722,0
31-10-2022,1056,MOBILE,MOBILE,ETC,ADM,517520,AP,VIVO,6,0,2813,80,18499,16873,4037,VALID,SSC,F,Married,22,2.SEMP,,6,38,2,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,767,0
31-10-2022,1057,MOBILE,MOBILE,ETC,ADM,516215,AP,VIVO,7,1,2443,85.19,16499,14656,3078,VALID,12TH,M,Married,22,2.SEMP,,2,14,0,1,4,0,0,0,1,0,0,0,0,0,1,0,10,5,4,2,0,0,9,5,727,0
31-10-2022,1058,MOBILE,MOBILE,ETC,ADM,515411,AP,OPPO,7,1,2744,84.75,17999,16455,3451,VALID,SSC,M,Married,28,2.SEMP,,3,34,0,2,19,0,0,0,0,0,1,0,1,0,2,0,2,0,2,0,0,0,2,0,785,0
31-10-2022,1059,MOBILE,MOBILE,ETC,ADM,516269,AP,VIVO,17,5,2389,70.14,39999,28654,12580,VALID,12TH,M,Married,26,2.SEMP,,1,60,0,0,32,0,0,0,1,0,0,0,0,0,1,0,10,1,2,0,0,0,5,1,728,0
31-10-2022,1060,MOBILE,MOBILE,NTC,ADM,516360,AP,VIVO,6,0,2813,80,18499,16873,4155,VALID,12TH,M,Single,22,1.SAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-10-2022,1061,MOBILE,MOBILE,ETC,ADM,518422,AP,OPPO,8,2,2324,74.16,17990,13942,5355,VALID,12TH,M,Married,32,2.SEMP,,2,24,0,1,24,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,722,0
31-10-2022,1062,MOBILE,MOBILE,ETC,ADM,515865,AP,OPPO,7,1,2086,85.1,13999,12513,2793,VALID,SSC,M,Married,35,2.SEMP,,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712,0
31-10-2022,1063,MOBILE,MOBILE,NTC,ENCH,515541,AP,OPPO,10,1,1953,80.82,17999,16565,3806,VALID,12TH,M,Single,21,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-10-2022,1064,MOBILE,MOBILE,NTC,ADM,524306,AP,VIVO,6,0,2199,80,16490,13192,3753,VALID,POST-GRADUATE,F,Single,25,1.SAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-10-2022,1065,MOBILE,MOBILE,NTC,ADM,515761,AP,VIVO,7,1,4053,84.69,27999,24312,5040,VALID,GRADUATE,M,Married,51,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-10-2022,1066,MOBILE,MOBILE,NTC,ADM,516216,AP,VIVO,8,2,2249,75,17990,13492,5251,INVALID,GRADUATE,M,Single,22,1.SAL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,2,2,-1,0
31-10-2022,1067,MOBILE,MOBILE,NTC,ADM,531114,AP,VIVO,10,3,2300,57.5,27999,16100,13096,VALID,12TH,M,Married,26,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-10-2022,1068,MOBILE,MOBILE,NTC,ADM,518222,AP,VIVO,10,3,4060,69.55,39999,28419,13599,VALID,SSC,F,Married,45,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-10-2022,1069,MOBILE,MOBILE,NTC,ADM,515701,AP,VIVO,7,1,2083,81.37,13490,12491,3266,VALID,GRADUATE,M,Married,34,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-10-2022,1070,MOBILE,MOBILE,NTC,ACH,518422,AP,VIVO,15,4,1847,70.08,24990,20315,8231,VALID,SSC,F,Married,32,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-10-2022,1071,MOBILE,MOBILE,NTC,ADM,516130,AP,OPPO,7,1,1901,81.6,12499,11399,3125,VALID,12TH,M,Married,25,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,-1,0
31-10-2022,1072,MOBILE,MOBILE,ETC,ADM,515865,AP,OPPO,7,1,2086,85.1,13999,12513,2793,VALID,12TH,M,Married,46,2.SEMP,,3,98,0,1,19,0,0,0,1,0,0,0,0,0,1,0,2,1,1,0,0,0,1,0,763,1
31-10-2022,1073,MOBILE,MOBILE,ETC,ADM,517408,AP,VIVO,7,1,2729,85.25,18499,16370,3364,VALID,SSC,F,Married,37,2.SEMP,,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,0,0,3,1,743,0
31-10-2022,1074,MOBILE,MOBILE,ETC,ADM,515301,AP,VIVO,7,1,2159,80.3,13499,12954,3294,VALID,SSC,M,Single,29,2.SEMP,,1,45,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,2,1,1,0,0,5,2,794,0
31-10-2022,1075,MOBILE,MOBILE,NTC,ENCH,518385,AP,OPPO,8,1,3625,82.59,29999,25375,6049,VALID,12TH,M,Single,24,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-10-2022,1076,MOBILE,MOBILE,NTC,ACH,518001,AP,VIVO,8,2,2295,72.18,16499,13759,5343,VALID,GRADUATE,M,Married,58,2.SEMP,,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,0,0,5,1,-1,0
31-10-2022,1077,MOBILE,MOBILE,ETC,ADM,516267,AP,OPPO,10,1,1837,83.28,16490,15582,2993,VALID,12TH,F,Married,30,2.SEMP,,6,24,3,1,24,0,0,0,0,0,0,0,5,3,1,0,2,0,2,0,0,0,2,0,735,0
31-10-2022,1078,MOBILE,MOBILE,NTC,ENCH,518002,AP,VIVO,7,1,2369,82.47,16499,14207,4311,VALID,SSC,M,Married,29,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-10-2022,1079,MOBILE,MOBILE,ETC,ENCH,516173,AP,VIVO,6,0,2867,89.78,18490,17200,2671,VALID,12TH,M,Married,26,2.SEMP,,5,68,2,2,15,1,0,0,0,0,0,0,3,1,2,1,7,0,2,0,4,0,2,0,715,0
31-10-2022,1080,MOBILE,MOBILE,ETC,ACH,516434,AP,VIVO,8,2,2017,72.18,14499,12091,4669,VALID,GRADUATE,M,Married,35,2.SEMP,,1,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,3,0,1,0,10,0,718,0
31-10-2022,1081,MOBILE,MOBILE,ETC,ACH,517247,AP,VIVO,6,0,3284,100,18499,19699,337,VALID,12TH,M,Married,31,2.SEMP,,3,22,0,1,10,0,0,0,1,0,0,0,1,0,1,0,19,2,3,0,11,0,6,2,639,0
31-10-2022,1082,MOBILE,MOBILE,NTC,ENCH,518313,AP,VIVO,7,1,2244,74.28,16499,13455,5441,VALID,SSC,M,Married,25,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,2,1,-1,0
31-10-2022,1083,MOBILE,MOBILE,ETC,ACH,516504,AP,VIVO,6,0,2643,84.85,16499,15850,3280,VALID,12TH,M,Married,44,2.SEMP,,1,20,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,2,0,0,0,734,0
31-10-2022,1084,MOBILE,MOBILE,NTC,ADM,517417,AP,VIVO,8,2,1963,72.92,14499,11773,4679,VALID,OTHERS,M,Single,21,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-10-2022,1085,MOBILE,MOBILE,ETC,ADM,524126,AP,VIVO,8,2,2648,71.37,18499,15877,5931,VALID,GRADUATE,M,Married,51,2.SEMP,,1,94,0,1,6,0,0,0,0,0,0,0,0,0,1,0,8,0,2,0,6,0,2,0,781,0
31-10-2022,1086,MOBILE,MOBILE,ETC,ADM,516214,AP,OPPO,8,1,3047,79.71,25999,21323,6427,VALID,12TH,M,Single,25,2.SEMP,,16,31,6,0,31,0,0,0,0,0,0,0,16,6,0,0,4,1,1,0,0,0,3,0,721,0
31-10-2022,1087,MOBILE,MOBILE,NTC,ADM,516193,AP,OPPO,7,1,2548,81.39,16499,15278,3896,VALID,12TH,F,Married,57,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
31-10-2022,1088,Non-Mobile,TV,NTC,ADM,518217,AP,SKYWORTH,10,2,1860,79.33,18000,14880,4087,VALID,SSC,M,Married,30,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
31-10-2022,1089,MOBILE,MOBILE,NTC,ACH,516434,AP,VIVO,7,1,2085,81.38,13499,12500,3266,INVALID,SSC,M,Married,47,2.SEMP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
